#segundos nanosegundos Rango theta Radio
509 439000000 2.174347 -1.055488 0.270572
509 439000000 6.067043 0.090407 0.502004
509 439000000 2.432934 0.683181 0.522940
509 439000000 3.035659 1.425630 0.255157
509 463000000 6.034969 -1.384193 0.501904
509 463000000 2.170808 -1.064526 0.266647
509 463000000 6.056573 0.081509 0.492842
509 463000000 2.400842 0.675174 0.495721
509 463000000 3.026623 1.415296 0.248493
509 488000000 6.040519 -1.393760 0.507860
509 488000000 2.189355 -1.074158 0.285574
509 488000000 6.058690 0.071065 0.496974
509 488000000 2.409683 0.665265 0.504643
509 488000000 3.026479 1.405645 0.248055
509 514000000 6.043592 -1.405769 0.511373
509 514000000 2.179913 -1.086169 0.277192
509 514000000 6.055385 0.060585 0.495699
509 514000000 2.422258 0.655324 0.516727
509 514000000 3.032241 1.397062 0.252931
509 538000000 6.031581 -1.414864 0.500683
509 538000000 2.176389 -1.097318 0.274788
509 538000000 6.062527 0.050615 0.503874
509 538000000 2.419119 0.644825 0.515153
509 538000000 3.028303 1.387132 0.250761
509 563000000 6.029054 -1.425497 0.497762
509 563000000 2.163112 -1.109185 0.264202
509 563000000 6.064780 0.040487 0.508050
509 563000000 2.393321 0.636777 0.493245
509 563000000 3.030220 1.377795 0.252496
509 589000000 6.035533 -1.436568 0.503622
509 589000000 2.162187 -1.120897 0.263510
509 589000000 6.053030 0.030542 0.497593
509 589000000 2.408414 0.625884 0.508570
509 589000000 3.021156 1.366263 0.243945
509 614000000 6.026655 -1.447082 0.495524
509 614000000 2.169363 -1.130737 0.270401
509 614000000 6.052831 0.020547 0.498298
509 614000000 2.393441 0.616913 0.496369
509 614000000 3.027885 1.358426 0.250862
509 638000000 6.029644 -1.457275 0.499894
509 638000000 2.167308 -1.141071 0.270032
509 638000000 6.055910 0.010276 0.502635
509 638000000 2.429827 0.605286 0.530805
509 638000000 3.028968 1.349034 0.251922
509 664000000 6.031102 -1.467764 0.501090
509 664000000 2.160515 -1.151202 0.263249
509 664000000 6.047372 -0.000859 0.497262
509 664000000 2.400505 0.596584 0.504737
509 664000000 3.020473 1.336901 0.244240
509 690000000 6.017627 -1.477873 0.487712
509 690000000 2.170104 -1.164348 0.273247
509 690000000 6.044790 -0.011088 0.497025
509 690000000 2.391653 0.585494 0.498065
509 690000000 3.024166 1.328003 0.247993
509 713000000 6.031178 -1.489825 0.500581
509 713000000 2.166144 -1.175845 0.270538
509 713000000 6.051982 -0.021623 0.504270
509 713000000 2.417074 0.573780 0.522519
509 713000000 3.028170 1.318491 0.252668
509 739000000 6.028346 -1.501275 0.498616
509 739000000 2.161755 -1.188388 0.266986
509 739000000 6.044229 -0.032667 0.498424
509 739000000 2.391989 0.565634 0.500944
509 739000000 3.031829 1.308834 0.255748
509 764000000 6.031628 -1.512478 0.502276
509 764000000 2.167298 -1.199354 0.272389
509 764000000 6.045339 -0.043842 0.500998
509 764000000 2.424868 0.553976 0.532119
509 764000000 3.024474 1.297345 0.251634
509 787000000 6.039313 -1.523744 0.508907
509 787000000 2.152225 -1.207499 0.258069
509 787000000 6.042987 -0.054595 0.500776
509 787000000 2.384390 0.544748 0.496585
509 787000000 3.022032 1.286764 0.247529
509 813000000 6.034463 -1.535715 0.506869
509 813000000 2.168118 -1.223710 0.275170
509 813000000 6.045781 -0.065527 0.504624
509 813000000 2.351067 0.536198 0.468313
509 813000000 3.022160 1.275715 0.247357
509 839000000 6.036438 -1.547347 0.508372
509 839000000 2.168089 -1.234580 0.273446
509 839000000 6.041143 -0.077215 0.501792
509 839000000 2.387416 0.523612 0.501345
509 839000000 3.024136 1.265480 0.251022
509 864000000 6.033113 -1.558598 0.504024
509 864000000 2.161316 -1.246947 0.268649
509 864000000 6.039267 -0.088115 0.502819
509 864000000 2.384025 0.511971 0.500213
509 864000000 3.021496 1.255188 0.249827
509 888000000 6.045534 -1.572560 0.524355
509 888000000 2.154223 -1.255970 0.262193
509 888000000 6.028619 -0.100464 0.492881
509 888000000 2.384634 0.500987 0.502251
509 888000000 3.021035 1.243793 0.248683
509 914000000 6.028613 -1.581597 0.501628
509 914000000 2.170604 -1.272744 0.280105
509 914000000 6.037027 -0.111091 0.503373
509 914000000 2.377657 0.490168 0.497394
509 914000000 3.025923 1.234153 0.254304
509 938000000 5.989175 -1.584402 0.435234
509 938000000 2.158448 -1.282535 0.267945
509 938000000 6.030645 -0.123055 0.497761
509 938000000 2.366423 0.479341 0.488296
509 938000000 3.021544 1.222717 0.250948
509 965000000 2.147034 -1.296205 0.258766
509 965000000 6.024192 -0.134696 0.495302
509 965000000 2.353611 0.468115 0.477733
509 965000000 3.019650 1.210389 0.248959
509 990000000 2.174163 -1.307180 0.283340
509 990000000 6.021477 -0.146306 0.495005
509 990000000 2.383921 0.456619 0.505675
509 990000000 3.017048 1.198601 0.247594
510 15000000 2.149514 -1.322394 0.259480
510 15000000 6.027252 -0.157961 0.500486
510 15000000 2.372764 0.444262 0.498297
510 15000000 3.023864 1.188920 0.253632
510 44000000 2.169337 -1.338057 0.281511
510 44000000 6.032778 -0.173021 0.507070
510 44000000 2.373506 0.431195 0.499638
510 44000000 3.022280 1.175377 0.253657
510 69000000 2.153976 -1.348243 0.267017
510 69000000 6.019104 -0.184648 0.495820
510 69000000 2.382132 0.418894 0.509143
510 69000000 3.020217 1.163509 0.250882
510 94000000 2.165920 -1.359455 0.277650
510 94000000 6.024558 -0.196324 0.501471
510 94000000 2.388150 0.405858 0.517740
510 94000000 3.023393 1.152644 0.254881
510 94000000 4.396007 1.619430 0.442683
510 119000000 2.157167 -1.373835 0.270254
510 119000000 6.024436 -0.208374 0.503527
510 119000000 2.383591 0.395029 0.513870
510 119000000 3.014897 1.140125 0.248001
510 119000000 4.413669 1.608772 0.460085
510 143000000 2.158068 -1.386999 0.270917
510 143000000 6.020442 -0.220685 0.502086
510 143000000 2.370687 0.383970 0.502913
510 143000000 3.012291 1.127795 0.246013
510 143000000 4.438711 1.603754 0.497785
510 169000000 2.169352 -1.398437 0.280970
510 169000000 6.020457 -0.233309 0.502687
510 169000000 2.373811 0.372054 0.507270
510 169000000 3.023000 1.117775 0.256883
510 169000000 4.441417 1.591694 0.500740
510 194000000 2.157816 -1.413193 0.271493
510 194000000 6.020493 -0.245527 0.505260
510 194000000 2.368781 0.359587 0.504759
510 194000000 3.022185 1.105741 0.255993
510 194000000 4.423693 1.577045 0.479695
510 218000000 2.163660 -1.426506 0.277532
510 218000000 6.011825 -0.258150 0.498513
510 218000000 2.345792 0.349619 0.483925
510 218000000 3.016553 1.093032 0.251570
510 218000000 4.446671 1.568567 0.505326
510 245000000 2.148458 -1.440269 0.263433
510 245000000 6.013165 -0.271311 0.500121
510 245000000 2.363464 0.333888 0.502409
510 245000000 3.011627 1.079915 0.248355
510 245000000 4.431069 1.553873 0.489848
510 269000000 2.148290 -1.452405 0.265370
510 269000000 6.010232 -0.284181 0.500072
510 269000000 2.370350 0.322648 0.509319
510 269000000 3.012796 1.068397 0.250507
510 269000000 4.432057 1.541047 0.488451
510 294000000 2.157088 -1.467041 0.271521
510 294000000 6.009295 -0.297081 0.501293
510 294000000 2.356874 0.308907 0.499000
510 294000000 3.016028 1.056522 0.253954
510 294000000 4.472001 1.535644 0.534332
510 319000000 2.162970 -1.485817 0.283765
510 319000000 6.003610 -0.310359 0.497701
510 319000000 2.357754 0.296865 0.500890
510 319000000 3.009956 1.042686 0.247322
510 319000000 4.392973 1.513224 0.455086
510 345000000 2.137688 -1.491168 0.250589
510 345000000 6.001816 -0.324531 0.495837
510 345000000 2.347449 0.283015 0.494719
510 345000000 3.000783 1.028315 0.241439
510 345000000 4.431444 1.503204 0.490356
510 370000000 2.156243 -1.510439 0.271368
510 370000000 6.004819 -0.337687 0.499392
510 370000000 2.351981 0.270000 0.499213
510 370000000 3.015053 1.017690 0.255287
510 370000000 4.437354 1.490903 0.496195
510 396000000 2.156331 -1.525164 0.272941
510 396000000 6.004143 -0.350686 0.502336
510 396000000 2.350653 0.256402 0.498883
510 396000000 3.002880 1.003048 0.245102
510 396000000 4.430809 1.478151 0.491694
510 420000000 2.156349 -1.538375 0.271036
510 420000000 5.998883 -0.364843 0.497802
510 420000000 2.347100 0.242686 0.498717
510 420000000 3.005508 0.990390 0.247676
510 420000000 4.448188 1.464413 0.505477
510 446000000 2.220540 -1.576097 0.351169
510 446000000 5.999671 -0.378745 0.500842
510 446000000 2.348114 0.230343 0.500593
510 446000000 3.013849 0.978151 0.255973
510 446000000 4.442805 1.451311 0.501378
510 470000000 2.135508 -1.561904 0.248358
510 470000000 5.995762 -0.392969 0.498677
510 470000000 2.331253 0.218037 0.484805
510 470000000 3.007691 0.964207 0.250773
510 470000000 4.446238 1.437559 0.505060
510 496000000 2.162724 -1.586281 0.282172
510 496000000 5.992186 -0.406763 0.497617
510 496000000 2.336540 0.201383 0.492828
510 496000000 3.001195 0.950220 0.246631
510 496000000 4.432722 1.424799 0.491502
510 520000000 2.162931 -1.600064 0.280711
510 520000000 5.990085 -0.420603 0.496828
510 520000000 2.344161 0.187733 0.500807
510 520000000 3.004856 0.937346 0.250306
510 520000000 4.432513 1.411198 0.491906
510 546000000 2.110640 -1.598915 0.219099
510 546000000 5.989436 -0.434945 0.497581
510 546000000 2.340830 0.174049 0.498760
510 546000000 2.996734 0.922318 0.244361
510 546000000 4.438714 1.396679 0.497958
510 571000000 2.154461 -1.626838 0.270430
510 571000000 5.985308 -0.450300 0.494564
510 571000000 2.329219 0.160031 0.491299
510 571000000 3.002490 0.908811 0.249683
510 571000000 4.446483 1.382597 0.505701
510 596000000 2.135064 -1.630585 0.239533
510 596000000 5.996450 -0.463223 0.506398
510 596000000 2.340874 0.145687 0.501004
510 596000000 3.004723 0.895348 0.252799
510 596000000 4.443283 1.368007 0.501884
510 620000000 6.000312 -0.478580 0.509376
510 620000000 2.337498 0.131071 0.500839
510 620000000 2.999390 0.881329 0.248899
510 620000000 4.442464 1.354605 0.502440
510 647000000 5.981278 -0.494369 0.495093
510 647000000 2.347125 0.112478 0.514257
510 647000000 3.004961 0.867739 0.254986
510 647000000 4.444443 1.339934 0.503868
510 672000000 5.984426 -0.508299 0.499489
510 672000000 2.324649 0.101244 0.492476
510 672000000 2.996944 0.852330 0.247252
510 672000000 4.455230 1.325498 0.514551
510 697000000 5.978656 -0.521970 0.495657
510 697000000 2.314245 0.090093 0.482362
510 697000000 2.991422 0.838685 0.244318
510 697000000 4.443956 1.312526 0.504478
510 723000000 5.978459 -0.536644 0.497653
510 723000000 2.331072 0.074531 0.499682
510 723000000 2.997823 0.826066 0.250679
510 723000000 4.440927 1.298943 0.500618
510 748000000 5.966707 -0.551576 0.487766
510 748000000 2.325121 0.060805 0.497176
510 748000000 3.000631 0.812868 0.253238
510 748000000 4.440366 1.285309 0.501658
510 773000000 5.979268 -0.563884 0.500670
510 773000000 2.321783 0.048098 0.495114
510 773000000 2.993348 0.798996 0.248632
510 773000000 4.431075 1.272388 0.493385
510 799000000 5.977943 -0.577246 0.501066
510 799000000 2.326237 0.035009 0.500754
510 799000000 2.991594 0.786000 0.246936
510 799000000 4.442339 1.258228 0.504202
510 824000000 5.963088 -0.590566 0.486069
510 824000000 2.311475 0.023001 0.486980
510 824000000 2.989801 0.772890 0.246641
510 824000000 4.439796 1.246040 0.500495
510 851000000 5.999848 -0.605346 0.520499
510 851000000 2.331716 0.005576 0.510275
510 851000000 2.996310 0.760467 0.253289
510 851000000 4.436497 1.233152 0.497313
510 876000000 5.962397 -0.618943 0.492345
510 876000000 2.327730 -0.007288 0.508084
510 876000000 2.994301 0.747580 0.252146
510 876000000 4.447335 1.219497 0.507934
510 905000000 5.968701 -0.632849 0.498474
510 905000000 2.314749 -0.020099 0.496187
510 905000000 2.988798 0.732428 0.248166
510 905000000 4.435502 1.205488 0.496993
510 927000000 5.969000 -0.645948 0.498952
510 927000000 2.327900 -0.029707 0.510794
510 927000000 2.991799 0.721822 0.252169
510 927000000 4.440297 1.193213 0.502968
510 953000000 5.966178 -0.658504 0.498679
510 953000000 2.313490 -0.044908 0.498330
510 953000000 2.994711 0.709301 0.254476
510 953000000 4.438945 1.181316 0.501267
510 981000000 5.969968 -0.671943 0.503667
510 981000000 2.315181 -0.057823 0.501485
510 981000000 2.992334 0.696546 0.254422
510 981000000 4.425476 1.168068 0.487911
511 6000000 5.960592 -0.685677 0.496164
511 6000000 2.307968 -0.070809 0.496481
511 6000000 2.994258 0.683877 0.255864
511 6000000 4.430939 1.155131 0.493851
511 30000000 5.975151 -0.696983 0.510590
511 30000000 2.305567 -0.083191 0.495329
511 30000000 2.993961 0.673071 0.256999
511 30000000 4.434798 1.143442 0.498102
511 84000000 5.957444 -0.723413 0.498593
511 84000000 2.307616 -0.108642 0.499465
511 84000000 2.978699 0.646061 0.244734
511 84000000 4.441161 1.118585 0.502692
511 108000000 5.973210 -0.735249 0.511868
511 108000000 2.299839 -0.119502 0.494434
511 108000000 3.000184 0.636255 0.264224
511 108000000 4.440076 1.106466 0.502465
511 134000000 5.954710 -0.748060 0.498954
511 134000000 2.307373 -0.131809 0.502882
511 134000000 3.005630 0.624298 0.268891
511 134000000 4.428267 1.094801 0.492472
511 159000000 5.959811 -0.759372 0.504779
511 159000000 2.306313 -0.143921 0.502381
511 159000000 2.982117 0.612390 0.249992
511 159000000 4.446604 1.083087 0.508659
511 185000000 5.972929 -0.771132 0.514019
511 185000000 2.289056 -0.154763 0.487819
511 185000000 2.980202 0.600684 0.249533
511 185000000 4.445605 1.071289 0.508767
511 208000000 5.953623 -0.782656 0.501965
511 208000000 2.301814 -0.166805 0.501608
511 208000000 2.979938 0.589622 0.249713
511 208000000 4.426484 1.061606 0.490131
511 234000000 5.954412 -0.794410 0.503685
511 234000000 2.296054 -0.177916 0.498371
511 234000000 2.997581 0.579402 0.263894
511 234000000 4.455203 1.048779 0.517015
511 259000000 5.942007 -0.806508 0.495308
511 259000000 2.298133 -0.188629 0.500990
511 259000000 2.983943 0.568118 0.253331
511 259000000 4.425673 1.038709 0.490188
511 284000000 5.957495 -0.817188 0.508572
511 284000000 2.293101 -0.200284 0.498085
511 284000000 2.959987 0.556289 0.235904
511 284000000 4.427283 1.027635 0.492060
511 309000000 5.944522 -0.829337 0.497943
511 309000000 2.309242 -0.214737 0.515505
511 309000000 2.978784 0.546186 0.250948
511 309000000 4.441529 1.016109 0.505789
511 334000000 5.950216 -0.840832 0.504956
511 334000000 2.291022 -0.222400 0.500118
511 334000000 2.986636 0.535025 0.257874
511 334000000 4.421686 1.006481 0.485778
511 358000000 5.944029 -0.851624 0.501199
511 358000000 2.284771 -0.232817 0.494867
511 358000000 2.974319 0.524195 0.248276
511 358000000 4.418748 0.995917 0.483400
511 383000000 5.943788 -0.862996 0.501483
511 383000000 2.292726 -0.243817 0.502777
511 383000000 2.989150 0.514307 0.261624
511 383000000 4.426044 0.984616 0.490745
511 408000000 5.934956 -0.874774 0.495164
511 408000000 2.272555 -0.252186 0.484184
511 408000000 2.972063 0.503191 0.248139
511 408000000 4.422350 0.974537 0.486695
511 433000000 5.948133 -0.885063 0.507092
511 433000000 2.277010 -0.264641 0.491411
511 433000000 2.976205 0.493150 0.250970
511 433000000 4.430349 0.963030 0.494599
511 458000000 5.939766 -0.895635 0.502993
511 458000000 2.265261 -0.274057 0.482123
511 458000000 2.979167 0.483452 0.254639
511 458000000 4.439540 0.952466 0.503585
511 483000000 5.914279 -0.906952 0.483935
511 483000000 2.285492 -0.286361 0.501425
511 483000000 2.969553 0.471842 0.246884
511 483000000 4.446718 0.942524 0.508310
511 509000000 5.931818 -0.917907 0.498549
511 509000000 2.277001 -0.296535 0.496557
511 509000000 2.967932 0.461608 0.246528
511 509000000 4.445525 0.931177 0.507818
511 534000000 5.903470 -0.928577 0.477191
511 534000000 2.272959 -0.306700 0.493085
511 534000000 2.958638 0.451579 0.240188
511 534000000 4.431459 0.921519 0.495385
511 558000000 5.928306 -0.938395 0.498208
511 558000000 2.286273 -0.319200 0.507269
511 558000000 2.967171 0.441408 0.246281
511 558000000 4.445890 0.911502 0.508445
511 583000000 5.956402 -0.948648 0.521312
511 583000000 2.297376 -0.324330 0.520326
511 583000000 2.969141 0.432248 0.249956
511 583000000 4.433184 0.901311 0.497576
511 611000000 5.944742 -0.959274 0.512969
511 611000000 2.271904 -0.338374 0.497283
511 611000000 2.999277 0.423413 0.274863
511 611000000 4.422760 0.890995 0.486708
511 611000000 5.865019 1.594428 0.503672
511 634000000 5.923855 -0.970055 0.497399
511 634000000 2.278348 -0.348627 0.502949
511 634000000 2.976939 0.412183 0.255538
511 634000000 4.429517 0.881899 0.493722
511 634000000 5.857001 1.583605 0.490962
511 658000000 5.911774 -0.980386 0.489296
511 658000000 2.279083 -0.356686 0.505878
511 658000000 2.966985 0.401781 0.248087
511 658000000 4.447889 0.871139 0.509519
511 658000000 5.861698 1.573905 0.493294
511 683000000 5.898709 -0.990622 0.479587
511 683000000 2.268556 -0.368212 0.496734
511 683000000 2.972414 0.393288 0.254815
511 683000000 4.435339 0.861716 0.499210
511 683000000 5.856579 1.564766 0.490520
511 709000000 5.917882 -1.001192 0.494848
511 709000000 2.277076 -0.377242 0.505821
511 709000000 2.962132 0.386056 0.242266
511 709000000 4.438210 0.852089 0.501135
511 709000000 5.860175 1.554154 0.492532
511 735000000 5.905987 -1.011277 0.488292
511 735000000 2.277331 -0.388348 0.507298
511 735000000 2.988983 0.373904 0.269298
511 735000000 4.430558 0.841948 0.495141
511 735000000 5.858059 1.543381 0.489268
511 759000000 5.904492 -1.021067 0.487709
511 759000000 2.270296 -0.397188 0.503058
511 759000000 2.965646 0.364520 0.250666
511 759000000 4.437069 0.832982 0.499729
511 759000000 5.857886 1.534073 0.488672
511 783000000 5.912065 -1.031390 0.493698
511 783000000 2.278249 -0.406611 0.512155
511 783000000 2.961270 0.353663 0.247335
511 783000000 4.445693 0.822229 0.510210
511 783000000 5.834193 1.522846 0.462370
511 809000000 5.938071 -1.040216 0.516284
511 809000000 2.245517 -0.419384 0.482483
511 809000000 2.965038 0.345541 0.253664
511 809000000 4.433051 0.813623 0.498437
511 809000000 5.879397 1.517121 0.510726
511 833000000 5.932377 -1.050469 0.512525
511 833000000 2.221459 -0.430546 0.461764
511 833000000 2.945707 0.335111 0.237244
511 833000000 4.424264 0.804329 0.491581
511 833000000 5.895994 1.508605 0.525110
511 859000000 5.927241 -1.060127 0.508990
511 859000000 2.264597 -0.435187 0.503758
511 859000000 2.955936 0.325777 0.246440
511 859000000 4.428783 0.794678 0.495872
511 859000000 5.846928 1.495410 0.475180
511 885000000 5.911447 -1.070549 0.496536
511 885000000 2.265025 -0.446120 0.504161
511 885000000 2.948104 0.316290 0.241338
